"","...1","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"3980","chr4-662962-664408",0.156087357492926,-0.635915667767616,0.131,0.183,1
"3981","chr1-113041782-113042983",0.156100510532422,-0.675510144546895,0.079,0.122,1
"3982","chr7-130490835-130492569",0.156280526193244,-0.675951518889056,0.087,0.137,1
"3983","chr4-7329848-7330495",0.156474096202766,-0.581292382483924,0.13,0.192,1
"3984","chr19-58554689-58555353",0.156536709386181,-0.487915079874802,0.243,0.305,1
"3985","chr4-169945318-169946040",0.156559091579625,-0.655806504789652,0.119,0.185,1
"3986","chr17-64255992-64257285",0.156648170883509,-0.647082774953624,0.074,0.112,1
"3987","chr1-156689044-156690226",0.156827887964355,-0.636937125139344,0.104,0.153,1
"3988","chr5-138574956-138576077",0.156993341989719,-0.27023530910896,0.447,0.524,1
"3989","chr11-120168633-120169682",0.157010560396039,-0.730999891519576,0.076,0.115,1
"3990","chr20-8018098-8020024",0.157020342379945,-0.277144157490056,0.395,0.463,1
"3991","chr7-332345-333750",0.157209690673533,-0.752644766171651,0.073,0.115,1
"3992","chr2-188291250-188293085",0.157245537717244,-0.67278402818692,0.091,0.136,1
"3993","chr4-176319269-176320731",0.15728046045278,-0.254470397596193,0.397,0.449,1
"3994","chr7-158828266-158830254",0.157433936057433,-0.25200502920809,0.55,0.597,1
"3995","chr2-183123671-183124980",0.157601055162337,-0.56922425228706,0.146,0.206,1
"3996","chr9-123929266-123930789",0.15764627543812,-0.259925461594688,0.345,0.412,1
"3997","chr5-32585077-32586276",0.15768677703254,-0.540678834072266,0.24,0.316,1
"3998","chr9-128817841-128819441",0.157765739863179,-0.283925057113304,0.397,0.454,1
"3999","chr6-79261230-79262129",0.157773647267926,-0.592573832745636,0.133,0.176,1
"4000","chr5-65721301-65723157",0.157876079817272,-0.560588634363849,0.237,0.339,1
"4001","chr3-38164558-38166204",0.158148333791459,-0.25897700946044,0.536,0.611,1
"4002","chr7-151286648-151287390",0.158159570116589,-0.683630791109838,0.092,0.135,1
"4003","chr14-20970712-20971867",0.158245660520887,-0.529439715526132,0.263,0.342,1
"4004","chr1-235127841-235129208",0.1585528408761,-0.251439189815908,0.347,0.371,1
"4005","chr17-31424883-31426039",0.158554092209671,-0.652277161813504,0.066,0.104,1
"4006","chr12-52006472-52007662",0.158590396449159,-0.802430794433835,0.062,0.11,1
"4007","chr7-26151588-26153106",0.158635917916254,-0.609551707491292,0.152,0.224,1
"4008","chr12-48787726-48790001",0.158647386737445,-0.561879856031689,0.178,0.261,1
"4009","chr4-42635709-42637037",0.158843299368903,-0.597491359515584,0.141,0.198,1
"4010","chr20-41692524-41693783",0.158889729040704,-0.27475541595228,0.201,0.241,1
"4011","chr14-69610716-69612362",0.159151933248876,-0.25098449446201,0.498,0.54,1
"4012","chr1-42739741-42741600",0.15916756151813,-0.549732207486178,0.152,0.223,1
"4013","chr16-67520883-67521828",0.159211052031522,-0.500639334560778,0.244,0.319,1
"4014","chr1-23483284-23484869",0.15930549954207,-0.635893195751093,0.211,0.311,1
"4015","chr1-38775119-38775868",0.159311350623047,-0.599990890573521,0.147,0.215,1
"4016","chr4-57109671-57111593",0.159320245242688,-0.601345734657616,0.156,0.231,1
"4017","chr6-108557735-108558716",0.159371284767719,-0.262845445155633,0.443,0.525,1
"4018","chrX-7147155-7148797",0.159387905111404,-0.52331006529676,0.229,0.298,1
"4019","chr5-175729031-175730168",0.159461166018379,-0.69035270446909,0.083,0.125,1
"4020","chr9-125189104-125190569",0.159566478844005,-0.251241586744357,0.254,0.294,1
"4021","chr1-13699519-13700786",0.159977478559926,-0.266041648465718,0.158,0.183,1
"4022","chr20-32651418-32651924",0.159989242543282,-0.65575363397049,0.069,0.11,1
"4023","chr18-3770988-3771964",0.160094354960314,-0.620370268892202,0.107,0.153,1
"4024","chr12-5381410-5382219",0.160187144824811,-0.697095199916912,0.069,0.113,1
"4025","chr19-1940128-1942744",0.160219542113628,-0.25801006277422,0.537,0.588,1
"4026","chr10-84193908-84195894",0.160347931406304,-0.42979459944173,0.394,0.473,1
"4027","chr3-61608196-61609082",0.160532263766638,-0.768381449187766,0.058,0.101,1
"4028","chr4-88456358-88457766",0.160581558288933,-0.742104249035841,0.071,0.112,1
"4029","chr7-26419012-26419730",0.160585349155256,-0.678806325366347,0.079,0.121,1
"4030","chr9-86945656-86948859",0.160721501144721,-0.582588490697864,0.315,0.42,1
"4031","chr2-127674427-127676244",0.160816909671788,-0.707300758898221,0.064,0.106,1
"4032","chr12-64221474-64222799",0.16084466866272,-0.29424460379,0.222,0.268,1
"4033","chr14-95318986-95320272",0.161000509662211,-0.54039673982611,0.225,0.289,1
"4034","chr7-70693409-70695434",0.161122987633427,-0.273847256856391,0.195,0.227,1
"4035","chr17-45160597-45162087",0.161132121067392,-0.256706527642208,0.568,0.624,1
"4036","chr20-64222884-64224123",0.161272135221992,-0.556284098901383,0.1,0.137,1
"4037","chr2-105336899-105337901",0.161425405411438,-0.585979696367597,0.166,0.223,1
"4038","chr1-52552251-52553931",0.161461693350202,-0.29783022394052,0.367,0.415,1
"4039","chr9-8856996-8858993",0.16152849134667,-0.665095322609232,0.105,0.154,1
"4040","chr6-26420625-26421917",0.161660703150203,-0.641400205843001,0.122,0.171,1
"4041","chr18-21703640-21705078",0.161672271408493,-0.529627037467735,0.28,0.375,1
"4042","chr19-47110598-47111220",0.161704013654954,-0.601811214184604,0.1,0.141,1
"4043","chr11-17734321-17736082",0.161708817034098,-0.646738029234885,0.127,0.196,1
"4044","chr15-64387200-64388061",0.16176029974455,-0.51572297175439,0.149,0.202,1
"4045","chr16-56588903-56589988",0.161780779342192,-0.679161534347162,0.095,0.14,1
"4046","chr15-62502940-62504019",0.161814737677718,-0.821492326200879,0.061,0.105,1
"4047","chr10-32345954-32347646",0.161953265753724,-0.255695725743839,0.514,0.567,1
"4048","chr3-23805544-23807214",0.162032324711601,-0.59382357664523,0.166,0.241,1
"4049","chrX-52920110-52921662",0.162070876869052,-0.252221262884612,0.28,0.326,1
"4050","chr16-4314904-4317700",0.162241374789665,-0.540714825220895,0.352,0.462,1
"4051","chr14-82829448-82831017",0.16247162178133,-0.631737537327099,0.102,0.152,1
"4052","chr6-98946808-98948344",0.162564318715936,-0.264522320015836,0.346,0.411,1
"4053","chr19-3028250-3029817",0.162666945223575,-0.630892347597537,0.1,0.143,1
"4054","chr7-116952832-116954588",0.162795101956897,-0.563769396084175,0.111,0.153,1
"4055","chr19-10334483-10335167",0.162929359330696,-0.648479507771316,0.084,0.126,1
"4056","chr3-184777283-184778082",0.162971320184088,-0.681862205697013,0.077,0.113,1
"4057","chr22-41021147-41022899",0.163077321346512,-0.285837822919889,0.393,0.446,1
"4058","chr1-224182623-224184286",0.163156290034763,-0.275729231518648,0.312,0.355,1
"4059","chr14-96038420-96040404",0.163242416809611,-0.266546757639202,0.185,0.206,1
"4060","chr8-142614023-142615709",0.163282766715006,-0.601884541998305,0.206,0.283,1
"4061","chr6-25207030-25208121",0.163636562456402,-0.737316197549898,0.072,0.11,1
"4062","chr15-74135598-74136818",0.163668213203828,-0.649763165531624,0.089,0.137,1
"4063","chr12-57110932-57112656",0.163676515957781,-0.571865672213423,0.168,0.218,1
"4064","chr6-162571622-162572604",0.163858035031027,-0.57784181051602,0.097,0.139,1
"4065","chr4-76147552-76148814",0.164140115119113,-0.256599206368349,0.205,0.243,1
"4066","chr11-9363752-9364794",0.1642673857041,-0.583726055529667,0.22,0.302,1
"4067","chr22-50326041-50327564",0.164277669083536,-0.270802722676518,0.346,0.38,1
"4068","chr3-123447967-123450401",0.164337272394287,-0.650524530336952,0.208,0.288,1
"4069","chr9-2690298-2691208",0.164384449614896,-0.682691665520542,0.08,0.117,1
"4070","chr4-140755550-140757660",0.164494413020904,-0.47046209182389,0.303,0.393,1
"4071","chr9-19408235-19409742",0.164508358201295,-0.4758696577493,0.336,0.422,1
"4072","chr4-183443680-183445273",0.164658396354106,-0.260567019967467,0.361,0.384,1
"4073","chr7-76314057-76314581",0.164684309846123,-0.535333627905733,0.167,0.236,1
"4074","chr1-6489717-6491305",0.164775553325739,-0.558617887763202,0.255,0.355,1
"4075","chr9-135701396-135702422",0.164928907109648,-0.661448201496482,0.096,0.145,1
"4076","chr3-13650283-13650813",0.165219643229894,-0.633999705551155,0.111,0.162,1
"4077","chr15-65372059-65373369",0.165312193123712,-0.701654115450205,0.089,0.14,1
"4078","chr1-155078453-155079192",0.165503954824057,-0.511911195841042,0.153,0.208,1
"4079","chr14-22871053-22872878",0.165505824454337,-0.496802112272286,0.313,0.393,1
"4080","chr4-157221524-157222977",0.16562629587305,-0.73628332877629,0.078,0.128,1
"4081","chr3-113018865-113019938",0.165632805730779,-0.545682604723484,0.224,0.293,1
"4082","chr14-24194836-24196088",0.165786409667533,-0.517022718705058,0.216,0.285,1
"4083","chr19-35557400-35558677",0.165960900856947,-0.701661444304254,0.08,0.118,1
"4084","chr8-115667281-115669584",0.1659809626392,-0.279930661177839,0.242,0.274,1
"4085","chr7-156639909-156641333",0.165993240184743,-0.286753769834538,0.319,0.361,1
"4086","chr13-49495124-49496738",0.166265242975564,-0.748664161627175,0.098,0.16,1
"4087","chr2-97995150-97996590",0.166279249987305,-0.287092376741252,0.413,0.472,1
"4088","chr12-6567782-6568710",0.166334856778747,-0.59616144275995,0.135,0.189,1
"4089","chr15-78618254-78621178",0.166403548210874,-0.298445132501173,0.368,0.412,1
"4090","chr10-110006903-110008713",0.166408604437369,-0.254240411772752,0.61,0.658,1
"4091","chr14-50943183-50945091",0.166463744584796,-0.537396778094052,0.135,0.189,1
"4092","chr1-45512304-45513151",0.166469601650163,-0.571812450082938,0.126,0.184,1
"4093","chr12-50166452-50167813",0.1665189268126,-0.465933444411069,0.34,0.438,1
"4094","chr12-56634631-56635270",0.166807558416659,-0.536040033912206,0.159,0.215,1
"4095","chr15-55407529-55408784",0.166852799634559,-0.261697329826315,0.357,0.406,1
"4096","chr17-81702474-81703797",0.167012582606029,-0.257263522150729,0.232,0.265,1
"4097","chr4-124711547-124713589",0.16715942384841,-0.271786392150895,0.433,0.484,1
"4098","chr9-134641096-134642887",0.16720107610623,-0.284027538695745,0.284,0.344,1
"4099","chr1-35191773-35193483",0.167282863382585,-0.252025733681394,0.443,0.52,1
"4100","chr3-48441779-48442284",0.167288609577324,-0.644363138057401,0.101,0.156,1
"4101","chr5-95960094-95962214",0.167532815957415,-0.519701053990166,0.353,0.462,1
"4102","chr19-19073853-19074932",0.167605070631697,-0.715289684184225,0.066,0.105,1
"4103","chr17-43021115-43022545",0.168132311361015,-0.512630453035829,0.181,0.239,1
"4104","chr3-50435084-50436586",0.168133614956162,-0.605853082384949,0.081,0.117,1
"4105","chr2-231786045-231786835",0.168167692253842,-0.574901228652846,0.114,0.163,1
"4106","chr19-43639204-43640461",0.168345476005501,-0.571570533363641,0.206,0.284,1
"4107","chr1-226109463-226110984",0.168370785924161,-0.263575039796193,0.418,0.481,1
"4108","chr7-5569205-5570915",0.168828893172205,-0.533855240615099,0.23,0.314,1
"4109","chr2-119677939-119679459",0.169018894530471,-0.571735788133121,0.193,0.275,1
"4110","chr12-71839188-71840274",0.169030180261064,-0.613766210458914,0.121,0.183,1
"4111","chr19-9323427-9324592",0.169111007860377,-0.274858276625552,0.272,0.314,1
"4112","chr9-129802638-129803883",0.169128265078806,-0.263785862197996,0.214,0.261,1
"4113","chr19-58278272-58279789",0.169203664959532,-0.262921245472167,0.402,0.438,1
"4114","chr17-38571884-38573192",0.169240471438633,-0.719098778064149,0.068,0.109,1
"4115","chr14-69878985-69880272",0.169259909885702,-0.599270648662331,0.157,0.222,1
"4116","chr1-225923524-225924681",0.169438601374138,-0.258012938875484,0.352,0.403,1
"4117","chr3-49802382-49803802",0.169577844160803,-0.26589918951976,0.294,0.332,1
"4118","chr14-35121334-35122907",0.169586396453667,-0.285621510049904,0.23,0.276,1
"4119","chr6-71288010-71289787",0.169719629781353,-0.573375268640167,0.272,0.393,1
"4120","chr1-151189546-151190443",0.169848330381705,-0.560093538260038,0.135,0.196,1
"4121","chr1-43381728-43382871",0.169866353935461,-0.667624764133676,0.101,0.15,1
"4122","chr8-11200024-11202020",0.169912671949027,-0.280520257416702,0.394,0.449,1
"4123","chr19-17234921-17236453",0.169916313435665,-0.651411851303088,0.13,0.2,1
"4124","chr19-44741565-44742334",0.170068428982497,-0.780491277203265,0.062,0.104,1
"4125","chr3-155853784-155854932",0.170251357375432,-0.27349538003114,0.358,0.405,1
"4126","chr22-38843004-38844356",0.170258326695617,-0.518371822359786,0.252,0.337,1
"4127","chr19-5790359-5791413",0.170421712625789,-0.286937512307972,0.397,0.472,1
"4128","chr18-5894529-5896392",0.170603096453891,-0.870496100874984,0.065,0.115,1
"4129","chr11-31105993-31107363",0.170666448029518,-0.692488824493281,0.125,0.187,1
"4130","chr12-65169136-65170715",0.170851219140813,-0.257977220822063,0.297,0.332,1
"4131","chr1-32334966-32336743",0.171056462059635,-0.287020341859447,0.313,0.37,1
"4132","chr7-87875692-87877192",0.171414487463557,-0.263550810211926,0.301,0.32,1
"4133","chr2-24792470-24793746",0.171735883375544,-0.270368179559122,0.323,0.368,1
"4134","chr1-226185853-226187139",0.17179813673547,-0.260166929162042,0.218,0.275,1
"4135","chr10-115092382-115094318",0.171917412995734,-0.551062471032719,0.22,0.284,1
"4136","chr3-143970839-143973720",0.171949006717316,-0.31597132019888,0.528,0.61,1
"4137","chr7-100118904-100120833",0.171985841121399,-0.271390954116408,0.328,0.379,1
"4138","chr9-98806940-98808151",0.172055737980563,-0.713252908990018,0.074,0.114,1
"4139","chr16-23148494-23149907",0.172167756749556,-0.301206458955178,0.376,0.45,1
"4140","chr1-32539013-32540354",0.172177891833311,-0.606297387249467,0.14,0.2,1
"4141","chr4-13483257-13484977",0.172343351693619,-0.27319612242273,0.429,0.48,1
"4142","chr1-160097825-160099287",0.172484351468814,-0.259474570803182,0.394,0.464,1
"4143","chr22-43059714-43060564",0.172688320410126,-0.679172498306381,0.087,0.125,1
"4144","chr22-31943580-31945524",0.172746843521852,-0.279480561972132,0.542,0.584,1
"4145","chr9-69035399-69036359",0.172876666329012,-0.484730649028287,0.219,0.294,1
"4146","chr7-140695958-140697573",0.172966114053071,-0.479938844556951,0.388,0.495,1
"4147","chr16-67666102-67668232",0.172981009406804,-0.261532716975135,0.283,0.346,1
"4148","chr16-359820-360973",0.173128566011603,-0.604400687725497,0.097,0.145,1
"4149","chr7-44038895-44039507",0.173164279709171,-0.474199988392582,0.125,0.163,1
"4150","chr9-336661-337269",0.173395963235659,-0.872552435663942,0.059,0.104,1
"4151","chr17-48995434-48996786",0.17375066401216,-0.666894451485895,0.106,0.158,1
"4152","chr5-138177926-138179202",0.173830575216032,-0.49608925778091,0.27,0.358,1
"4153","chr9-136885771-136887175",0.174075132235907,-0.26735231511021,0.427,0.473,1
"4154","chr7-73556651-73558052",0.174125325011542,-0.270011297026314,0.433,0.506,1
"4155","chr16-30874172-30876286",0.174146155362534,-0.265220559009212,0.323,0.384,1
"4156","chr17-7455092-7456194",0.174303701692268,-0.649307394323202,0.069,0.102,1
"4157","chr2-189783463-189784836",0.174347618934104,-0.258353565811442,0.461,0.502,1
"4158","chr3-72738395-72739945",0.174418438758936,-0.663375355401857,0.102,0.153,1
"4159","chr3-111070163-111072470",0.174457325517459,-0.487836766061794,0.394,0.511,1
"4160","chr5-154937570-154938446",0.174530624459795,-0.253109656156309,0.159,0.189,1
"4161","chr10-930730-932304",0.174563972388356,-0.250475240329398,0.516,0.569,1
"4162","chr8-142475053-142475968",0.174835586693554,-0.596058950500902,0.144,0.198,1
"4163","chr11-65310124-65311359",0.175075761235671,-0.639359225746174,0.122,0.193,1
"4164","chr13-79405486-79406820",0.175122695251128,-0.496680355651883,0.253,0.327,1
"4165","chr2-27771032-27772124",0.175218069577541,-0.313471240735762,0.159,0.196,1
"4166","chr19-10416143-10417102",0.175342146150067,-0.541396620570372,0.22,0.315,1
"4167","chr16-4327397-4328751",0.17549606444954,-0.546823778755091,0.173,0.226,1
"4168","chrX-48957090-48959043",0.175658584463121,-0.43500439982899,0.327,0.435,1
"4169","chr14-50396205-50397313",0.175715179442212,-0.61388063961726,0.131,0.183,1
"4170","chrX-48468086-48468560",0.175872877988316,-0.572411952059645,0.069,0.101,1
"4171","chr6-29627221-29628958",0.175984536118294,-0.625714651125259,0.101,0.149,1
"4172","chr1-204623083-204624762",0.176039550344397,-0.555444185656756,0.16,0.22,1
"4173","chr11-77171482-77172429",0.176148843592463,-0.252996062696081,0.264,0.301,1
"4174","chr20-25544540-25545142",0.176338198584245,-0.499693267280869,0.112,0.153,1
"4175","chr9-135960395-135961660",0.176424125246185,-0.462005498889623,0.378,0.473,1
"4176","chr18-35343640-35344747",0.176496161917159,-0.282935350135767,0.321,0.351,1
"4177","chr12-7017843-7019422",0.176656525083033,-0.468894031471214,0.424,0.536,1
"4178","chr20-35698409-35699843",0.176742140006739,-0.547763892261942,0.172,0.233,1
"4179","chr19-47821411-47822258",0.176792348883561,-0.280847602265643,0.319,0.357,1
"4180","chr15-67863024-67863978",0.176819405525037,-0.55003939271527,0.154,0.219,1
"4181","chr16-87601521-87604353",0.176867791976524,-0.266108276456604,0.273,0.313,1
"4182","chr11-71447744-71448880",0.176907612167917,-0.435961753166692,0.384,0.468,1
"4183","chr11-47268868-47271044",0.176941044784051,-0.267382237695366,0.524,0.586,1
"4184","chrX-123731992-123733297",0.177026669538873,-0.664551714460129,0.08,0.122,1
"4185","chr16-88769573-88769912",0.177026772003037,-0.579050457654083,0.089,0.128,1
"4186","chr11-76782648-76784820",0.177239755774319,-0.468760199547993,0.492,0.58,1
"4187","chr5-128082580-128084839",0.177315754691138,-0.257434772558274,0.482,0.545,1
"4188","chr7-143881869-143883062",0.177321178268482,-0.257959948005102,0.148,0.175,1
"4189","chr16-28082365-28083156",0.177395340068582,-0.68042460494491,0.072,0.108,1
"4190","chr15-88448655-88449503",0.177416994393658,-0.51498575117615,0.168,0.233,1
"4191","chr12-121209615-121210865",0.177478636039873,-0.25116639604252,0.23,0.263,1
"4192","chr14-67653558-67654249",0.177515711880097,-0.561959763627892,0.071,0.104,1
"4193","chr2-3557798-3558858",0.177800379614017,-0.253324425306236,0.34,0.387,1
"4194","chr1-146386872-146387718",0.177850060908899,-0.612324362419959,0.118,0.17,1
"4195","chr12-98593004-98594447",0.177882103257698,-0.250448371308722,0.393,0.436,1
